transaction_amount,time_since_last_transaction,merchant_category,account_age,is_foreign_transaction,device_mismatch,is_fraudulent
16.38,2.63,restaurant,494,0,1,1
34.02,4.17,entertainment,522,0,0,0
18.59,17.63,online_retail,379,1,0,0
72.82,40.33,gas_station,478,0,0,0
218.85,24.87,atm,601,0,0,0
20.46,0.35,gas_station,566,1,0,1
9.12,27.68,gas_station,364,0,0,0
11.66,47.18,restaurant,148,0,0,0
5.13,39.07,restaurant,505,0,0,0
8.73,17.66,online_retail,191,0,0,0
36.04,3.31,gas_station,290,1,0,0
26.8,9.26,other,417,0,0,0
56.23,2.68,grocery,524,1,0,0
13.37,18.08,restaurant,246,0,0,0
170.41,65.43,pharmacy,628,0,0,0
86.03,2.71,other,297,0,0,0
39.04,50.35,airline,162,1,0,0
67.04,4.89,pharmacy,681,0,0,0
1681.27,9.93,grocery,281,0,0,0
216.81,27.6,hotel,629,0,0,0
19.52,2.05,airline,99,0,0,0
16.46,7.54,other,30,1,0,0
16.16,11.6,grocery,331,0,0,0
12.62,11.32,gas_station,244,0,0,0
2.57,95.24,airline,835,0,0,0
5.59,23.55,restaurant,468,0,0,0
7.15,32.86,restaurant,490,0,0,0
27.79,14.35,entertainment,258,0,0,0
5.79,5.29,gas_station,411,0,0,0
20.04,6.62,pharmacy,216,0,0,0
8.56,6.7,entertainment,460,0,0,0
23.5,62.71,gas_station,572,0,0,0
14.89,17.62,other,263,0,0,0
36.72,2.68,atm,261,0,0,0
13.18,44.46,airline,138,0,0,0
27.26,22.4,other,556,0,0,0
13.05,59.91,grocery,344,0,0,0
21.93,56.0,pharmacy,287,0,0,0
11.34,43.32,hotel,763,0,0,0
27.86,39.09,grocery,181,0,0,0
19.08,3.7,restaurant,465,0,0,0
5.99,11.15,pharmacy,306,0,0,0
2.53,10.99,grocery,174,0,0,0
62.78,5.19,atm,252,0,0,0
17.57,14.02,entertainment,211,0,0,0
384.15,30.31,pharmacy,257,1,0,0
28.48,26.23,restaurant,410,0,0,0
68.57,7.67,airline,684,1,0,0
886.54,82.92,airline,390,0,0,0
10.4,56.75,gas_station,30,0,0,0
72.83,26.18,entertainment,367,0,0,0
149.04,20.9,atm,508,1,0,0
50.23,32.57,atm,776,0,0,0
47.25,3.63,airline,589,0,0,0
14.5,9.07,atm,513,0,0,0
10.93,3.22,hotel,30,0,0,0
19.68,1.44,pharmacy,422,0,0,0
87.21,16.3,online_retail,405,0,0,0
114.71,2.93,pharmacy,775,0,1,1
205.34,15.89,pharmacy,255,1,1,1
10.59,30.66,pharmacy,394,0,0,0
28.54,16.01,gas_station,285,0,0,0
15.36,38.2,entertainment,69,0,0,0
21.03,3.26,restaurant,77,0,0,0
18.96,43.5,grocery,30,0,0,0
44.17,14.07,online_retail,313,0,0,0
19.1,0.24,restaurant,199,0,0,0
23.06,44.82,hotel,634,0,0,0
12.14,77.12,hotel,817,1,0,0
13.36,55.66,airline,145,0,0,0
22.99,23.44,pharmacy,309,0,0,0
3.47,19.66,restaurant,524,0,0,0
7.18,0.63,grocery,189,1,0,0
11.55,4.04,online_retail,348,0,0,0
2.87,4.46,grocery,771,1,0,0
29.01,20.2,entertainment,494,0,0,0
70.91,8.12,entertainment,180,0,0,0
14.34,7.63,grocery,744,0,0,0
3.71,40.97,online_retail,329,0,0,0
33.26,0.89,pharmacy,778,0,0,0
25.59,25.32,restaurant,30,0,0,0
12.51,19.48,hotel,623,0,0,0
18.61,22.58,entertainment,213,0,0,0
5.08,2.28,online_retail,197,0,0,0
2.63,13.45,online_retail,88,0,0,0
13.45,20.38,grocery,276,0,0,0
17.1,37.77,grocery,497,0,0,0
72.78,49.81,gas_station,787,0,0,0
4.62,18.82,online_retail,112,0,0,0
10.61,15.8,other,121,0,0,0
10.11,8.66,gas_station,643,0,0,0
8.86,9.94,entertainment,517,0,0,0
17.65,6.3,atm,194,0,0,0
657.37,20.54,pharmacy,233,0,0,0
7.5,19.88,entertainment,274,0,0,0
16.73,37.45,restaurant,350,0,0,0
32.32,8.71,hotel,30,0,0,0
13.15,15.02,grocery,688,1,0,0
50.27,22.64,airline,910,0,0,0
50.15,13.48,airline,524,0,0,0
4.3,12.26,hotel,500,0,0,0
64.22,8.68,grocery,428,0,0,0
13.88,2.49,other,299,0,0,0
33.93,41.73,gas_station,145,0,0,0
17.17,17.63,other,735,0,0,0
34.43,27.06,atm,517,0,0,0
5.57,2.69,atm,45,0,0,0
39.01,17.34,restaurant,265,0,0,0
2.78,28.09,restaurant,128,1,0,0
44.84,24.12,other,454,0,0,0
7.53,8.78,entertainment,593,0,0,0
9.75,46.5,entertainment,98,0,0,0
1285.12,0.12,pharmacy,388,0,0,1
15.99,15.56,online_retail,330,0,0,0
186.57,6.26,restaurant,30,0,0,0
42.97,7.69,restaurant,523,1,0,0
5.84,33.76,online_retail,669,0,0,0
351.46,5.67,online_retail,392,0,0,0
40.03,25.48,hotel,449,0,0,0
38.85,34.89,other,205,0,0,0
332.19,51.34,gas_station,285,0,0,0
8.18,24.6,atm,189,0,0,0
114.46,55.95,hotel,222,0,0,0
55.09,8.3,entertainment,185,0,0,0
5.19,15.35,atm,136,0,0,0
17.43,20.8,entertainment,728,0,0,0
4.04,28.11,airline,101,0,0,0
9.2,7.87,gas_station,515,0,0,0
9.7,31.67,online_retail,331,0,0,0
52.06,21.21,gas_station,282,0,0,0
1130.37,38.07,grocery,501,0,0,0
21.09,16.18,gas_station,342,0,0,0
147.48,14.35,restaurant,176,0,0,0
902.28,0.47,atm,95,0,0,0
8.68,34.77,gas_station,608,0,1,1
93.72,2.15,entertainment,409,0,0,0
30.25,0.22,atm,309,0,0,0
7.57,26.18,other,322,0,0,0
21.69,57.29,online_retail,88,0,1,0
28.27,16.25,pharmacy,318,0,0,0
29.68,7.97,other,334,0,0,0
65.29,20.35,gas_station,395,0,0,0
76.2,2.63,atm,481,0,0,0
75.08,9.06,atm,317,0,0,0
95.89,3.4,other,644,0,0,0
48.1,2.44,other,385,0,0,0
17.2,15.6,restaurant,30,0,0,0
21.03,15.99,pharmacy,507,0,0,0
3.64,31.81,other,314,0,0,0
32.84,13.86,restaurant,616,0,0,0
6.16,22.7,atm,371,0,0,0
13.78,54.11,airline,394,0,0,0
36.82,11.01,entertainment,297,0,0,0
134.12,56.64,hotel,688,0,0,0
5.65,9.34,entertainment,392,0,0,0
38.17,1.24,other,278,0,0,0
14.58,10.52,atm,30,0,0,0
11.46,34.61,grocery,623,1,0,0
20.5,18.89,airline,71,0,0,0
18.18,1.59,grocery,355,0,0,0
3.83,52.49,online_retail,262,0,0,0
12.07,14.0,grocery,168,1,0,0
194.44,71.38,pharmacy,759,0,0,0
12.93,32.59,other,298,0,0,0
72.93,10.33,grocery,372,0,0,0
1.64,67.78,atm,409,0,0,0
9.24,25.53,atm,185,0,0,0
17.75,2.68,gas_station,30,0,0,0
13.11,6.94,hotel,155,1,0,0
36.54,2.39,grocery,625,1,0,0
102.72,40.19,grocery,446,0,0,0
118.0,10.85,online_retail,129,0,0,0
2.87,17.42,restaurant,186,0,0,0
11.41,30.05,airline,99,0,0,0
112.44,1.36,other,404,0,0,0
16.79,0.56,restaurant,592,1,1,1
15.35,33.62,grocery,665,0,0,0
29.39,2.97,atm,344,0,0,0
18.6,134.37,pharmacy,404,0,0,0
4.72,43.48,hotel,468,0,0,0
21.22,28.8,online_retail,301,0,1,0
57.98,3.57,restaurant,30,0,0,0
70.64,2.78,pharmacy,446,0,0,0
10.05,16.81,grocery,494,0,0,0
23.64,70.22,online_retail,152,0,0,0
25.96,16.34,airline,415,0,0,0
22.26,19.72,airline,30,0,0,0
51.77,13.39,atm,306,0,0,0
11.01,12.45,entertainment,598,0,0,0
84.8,78.07,grocery,221,0,0,0
113.8,15.01,atm,169,0,0,0
49.17,31.92,restaurant,75,0,0,0
11.87,31.71,gas_station,520,0,0,0
213.03,4.43,online_retail,212,0,0,0
1.83,6.03,grocery,320,1,0,0
42.68,3.0,restaurant,269,0,0,0
33.27,8.99,gas_station,250,0,0,0
27.1,22.14,atm,77,0,0,0
18.94,47.36,atm,454,1,0,0
6.59,3.78,gas_station,414,0,0,0
17.98,23.43,hotel,306,0,0,0
11.06,24.53,pharmacy,241,0,0,0
45.61,30.24,entertainment,528,0,1,1
35.39,10.62,entertainment,305,0,0,0
42.5,17.75,atm,369,1,0,0
41.37,15.81,hotel,210,0,0,0
10.54,51.39,grocery,450,0,0,0
73.87,137.01,atm,377,0,0,0
19.9,0.38,entertainment,320,1,0,1
4.27,73.97,pharmacy,337,0,0,0
17.07,65.12,airline,190,0,0,0
6.44,19.92,other,489,1,0,0
8.2,14.94,entertainment,577,0,1,0
6.96,52.83,pharmacy,529,0,0,0
31.89,2.2,hotel,118,0,0,0
28.99,44.04,hotel,738,0,0,0
20.67,17.53,gas_station,369,0,0,0
49.2,12.24,pharmacy,770,0,0,0
38.73,5.46,pharmacy,396,0,0,0
8.97,14.52,other,221,0,0,0
17.14,6.27,atm,181,0,0,0
24.62,73.5,gas_station,680,0,0,0
40.9,2.4,online_retail,30,0,0,0
7.85,11.59,entertainment,30,1,0,0
61.75,16.35,hotel,442,0,0,0
42.32,17.23,atm,30,0,0,0
11.56,10.63,hotel,145,0,0,0
64.66,49.2,gas_station,71,0,0,0
20.66,19.93,pharmacy,182,0,0,0
39.64,41.9,hotel,406,0,0,0
4.55,12.58,grocery,30,0,0,0
72.56,51.02,pharmacy,269,0,0,0
5.34,24.76,pharmacy,30,0,0,0
33.04,35.19,airline,352,0,0,0
142.38,5.64,grocery,532,0,0,0
43.52,7.85,online_retail,567,0,0,0
32.44,7.27,hotel,656,0,0,0
12.73,97.3,restaurant,152,1,0,0
80.73,14.23,online_retail,491,0,0,0
46.29,3.54,pharmacy,405,0,0,0
8.33,29.32,entertainment,161,0,0,0
53.43,7.14,airline,283,0,0,0
1.7,8.58,pharmacy,475,0,0,0
53.29,38.79,entertainment,266,0,0,0
11.73,24.67,other,589,0,0,0
33.92,40.1,hotel,179,0,1,0
53.16,12.17,pharmacy,489,0,0,0
13.33,13.64,atm,30,0,0,0
96.89,27.79,hotel,249,0,0,0
113.45,72.6,grocery,510,0,0,0
61.12,6.26,pharmacy,311,0,0,0
21.42,56.57,online_retail,664,0,0,0
11.1,74.11,hotel,638,0,0,0
6.06,3.22,pharmacy,46,0,0,0
3.21,23.79,hotel,417,0,0,0
9.92,84.89,atm,284,0,0,0
53.45,12.89,restaurant,315,1,0,0
28.36,36.48,entertainment,518,0,0,0
20.0,48.95,pharmacy,741,0,0,0
1.47,10.83,hotel,340,0,0,0
10.75,25.85,entertainment,220,0,0,0
11.07,17.62,other,223,0,0,0
112.79,20.09,pharmacy,515,1,0,0
8.03,13.71,grocery,334,0,0,0
20.85,11.45,online_retail,302,0,0,0
10.28,4.42,entertainment,187,0,0,0
82.04,21.42,atm,319,0,0,0
29.41,27.15,airline,295,0,0,0
17.98,37.55,gas_station,271,0,0,0
16.49,5.66,other,543,0,0,0
6.58,52.05,online_retail,361,0,0,0
98.15,9.81,entertainment,472,0,0,0
17.75,13.79,online_retail,551,1,0,0
31.82,24.82,gas_station,749,0,0,0
42.28,23.0,gas_station,495,0,0,0
16.48,1.47,online_retail,444,0,0,0
17.47,56.02,online_retail,389,0,0,0
5.72,20.05,online_retail,360,0,0,0
5.5,15.14,atm,409,0,1,1
29.49,13.76,online_retail,396,0,0,0
10.47,4.14,airline,373,0,0,0
1.16,14.23,grocery,188,0,0,0
33.58,11.79,other,675,0,0,0
7.6,21.23,hotel,275,0,0,0
8.94,22.35,pharmacy,402,0,0,0
55.57,39.51,atm,518,0,0,0
21.35,11.47,grocery,40,0,0,0
43.18,52.48,airline,667,0,0,0
13.55,2.98,atm,212,1,0,0
18.27,9.75,online_retail,49,0,0,0
34.91,19.98,airline,177,0,0,0
14.84,31.48,entertainment,409,0,0,0
47.08,34.14,pharmacy,587,0,0,0
4.1,8.39,pharmacy,417,0,0,0
14.27,16.16,entertainment,147,0,0,0
21.48,48.5,grocery,114,0,0,0
32.24,0.01,atm,224,0,0,1
346.49,3.86,entertainment,30,0,0,0
36.92,2.74,other,586,1,0,0
58.55,57.67,atm,76,0,0,0
47.16,40.75,pharmacy,612,0,0,0
1.66,11.23,grocery,30,0,0,0
37.15,4.49,entertainment,466,0,0,0
7.19,55.24,entertainment,350,0,0,0
65.87,8.35,other,109,0,0,0
27.17,38.33,restaurant,528,0,0,0
26.85,25.57,other,30,0,0,0
21.59,23.9,entertainment,121,0,0,0
48.5,12.04,pharmacy,396,0,0,0
406.99,22.26,entertainment,280,0,0,0
18.38,8.19,restaurant,274,0,0,0
45.82,13.0,online_retail,417,0,0,0
8.08,5.26,restaurant,504,0,0,0
7.59,54.55,other,30,1,0,0
117.48,4.69,hotel,465,1,0,0
4.37,0.84,hotel,192,0,0,0
29.55,9.86,restaurant,129,0,0,0
11.42,25.77,gas_station,367,0,0,0
252.13,63.11,other,166,0,0,0
42.9,47.8,pharmacy,395,0,0,0
51.89,44.78,grocery,329,1,0,0
57.52,68.59,restaurant,95,0,0,0
8.49,14.53,airline,534,0,0,0
17.45,8.14,restaurant,44,1,0,0
5.79,6.95,pharmacy,454,0,0,0
10.58,0.48,atm,241,0,0,0
48.93,44.97,pharmacy,381,1,0,0
71.55,7.84,other,250,0,0,0
18.49,10.03,grocery,351,0,0,0
131.64,16.65,gas_station,351,0,0,0
15.07,35.05,airline,595,0,0,0
491.6,23.24,grocery,500,0,0,0
13.9,25.22,pharmacy,505,0,0,0
243.1,36.33,hotel,142,0,0,0
34.18,0.2,gas_station,30,1,0,1
34.38,1.1,atm,275,0,0,0
8.49,14.53,other,412,0,0,0
44.9,5.38,hotel,641,0,0,0
6.23,37.85,grocery,405,0,0,0
46.91,0.18,pharmacy,150,1,0,1
19.98,0.23,entertainment,444,0,0,0
40.21,4.13,online_retail,483,0,0,0
26.88,31.63,airline,371,1,0,0
38.85,47.55,atm,371,0,1,1
13.37,2.75,online_retail,562,0,0,0
13.8,1.56,airline,50,0,0,0
16.45,47.87,pharmacy,452,0,0,0
31.14,4.48,gas_station,30,0,0,0
57.4,7.38,entertainment,429,0,0,0
36.57,4.96,pharmacy,54,1,0,0
67.08,24.77,entertainment,177,0,0,0
20.66,11.32,gas_station,30,0,0,0
9.16,72.76,grocery,413,0,0,0
6.76,19.66,grocery,137,0,0,0
154.21,59.01,pharmacy,258,0,0,0
14.91,49.25,hotel,176,0,0,0
8.13,1.02,online_retail,301,0,0,0
69.92,2.73,grocery,552,0,0,0
3.28,26.16,pharmacy,36,0,0,0
37.52,19.01,gas_station,177,0,0,0
37.64,40.09,airline,387,0,0,0
20.19,52.24,atm,426,0,0,0
55.9,38.0,restaurant,536,0,0,0
7.17,6.14,atm,288,0,0,0
17.61,58.03,hotel,160,0,0,0
21.79,5.01,gas_station,307,0,0,0
55.7,12.35,airline,769,0,0,0
2.93,77.8,pharmacy,346,0,0,0
45.3,17.66,online_retail,196,0,0,0
84.65,10.71,airline,106,0,0,0
3.42,12.55,gas_station,147,0,0,0
19.91,4.45,other,233,0,0,0
16.52,5.93,restaurant,466,0,0,0
9.25,7.58,atm,639,0,0,0
12.72,4.8,airline,280,0,0,0
123.94,14.04,airline,515,1,0,0
29.56,57.5,entertainment,636,0,1,1
110.65,14.41,pharmacy,401,0,0,0
17.09,53.04,entertainment,506,0,0,0
41.33,38.33,airline,758,0,0,0
18.74,59.13,atm,743,0,0,0
13.21,8.7,restaurant,223,0,0,0
14.08,9.64,airline,661,0,1,0
7.6,8.19,other,590,0,0,0
20.84,7.81,online_retail,389,1,0,0
23.94,44.95,online_retail,609,0,0,0
19.4,20.46,pharmacy,463,0,0,0
12.63,44.98,airline,357,0,0,0
74.31,19.43,other,177,0,0,0
65.29,31.02,gas_station,360,0,0,0
6.26,56.85,entertainment,62,0,0,0
6.02,10.11,airline,606,0,0,0
35.6,25.28,restaurant,444,0,0,0
27.5,37.24,pharmacy,452,0,0,0
10.81,16.88,gas_station,188,0,0,0
30.2,1.23,airline,934,0,0,0
12.13,50.71,restaurant,390,0,0,0
9.76,2.38,airline,361,0,1,0
33.57,8.59,other,30,1,0,0
17.83,2.18,pharmacy,597,0,0,0
4.42,18.0,hotel,491,0,0,0
90.26,36.03,atm,319,0,0,0
6.94,8.47,pharmacy,569,0,0,0
5.22,1.09,entertainment,149,0,0,0
12.3,10.52,other,30,0,0,0
71.84,0.48,grocery,30,0,0,0
44.42,9.14,atm,261,0,0,0
37.43,2.86,airline,278,1,1,1
194.51,8.43,atm,375,0,0,0
99.35,1.85,pharmacy,382,0,0,0
10.31,2.22,gas_station,30,1,0,0
9.09,5.92,online_retail,721,0,0,0
37.0,26.74,atm,395,0,0,0
8.77,4.06,restaurant,691,0,0,0
10.18,37.06,gas_station,177,1,0,0
2.21,2.48,grocery,643,0,0,0
42.1,42.92,airline,700,0,0,0
1066.0,13.88,online_retail,627,0,0,0
17.46,9.87,gas_station,259,0,0,0
149.44,4.0,other,262,0,0,0
6.78,32.24,grocery,370,0,0,0
48.92,6.21,hotel,602,0,0,0
48.92,6.79,hotel,576,0,0,0
45.05,30.75,hotel,36,0,0,0
78.02,13.37,grocery,421,1,0,0
8.59,26.23,hotel,536,0,0,0
11.12,26.46,gas_station,477,0,0,0
39.23,21.39,atm,583,0,0,0
16.36,55.78,hotel,501,0,0,0
29.81,0.96,pharmacy,685,0,0,0
59.11,13.25,online_retail,633,0,0,0
9.31,17.04,grocery,30,0,1,0
27.44,9.22,atm,212,0,0,0
21.34,5.56,hotel,504,0,0,0
20.0,10.43,gas_station,356,0,0,0
15.7,0.42,restaurant,210,0,0,0
54.29,3.57,other,545,0,0,0
24.84,7.5,atm,488,0,1,1
6.48,27.95,pharmacy,542,0,0,0
69.85,20.55,pharmacy,183,0,0,0
15.68,24.13,pharmacy,431,0,0,0
18.27,4.92,airline,330,0,0,0
4.28,11.97,other,629,0,0,0
10.0,0.81,grocery,296,0,0,0
24.78,12.86,online_retail,488,0,0,0
32.23,13.46,restaurant,510,0,0,0
11.8,36.05,other,505,0,0,0
13.12,25.1,other,349,0,0,0
3.03,10.88,gas_station,642,0,0,0
31.32,39.99,restaurant,278,0,0,0
111.49,43.76,pharmacy,405,0,0,0
12.88,10.96,entertainment,532,0,1,1
9.94,29.89,pharmacy,493,0,0,0
8.83,13.19,gas_station,465,0,0,0
8.79,19.3,airline,250,0,0,0
26.68,27.33,entertainment,161,0,0,0
38.17,2.45,restaurant,310,0,0,0
15.75,18.81,grocery,683,0,0,0
16.12,0.08,hotel,301,0,0,0
29.1,66.96,airline,334,0,0,0
42.31,18.13,other,389,0,0,0
9.09,26.38,online_retail,470,1,0,0
6.06,8.69,gas_station,439,1,0,0
15.82,42.55,hotel,407,0,0,0
5.3,15.66,hotel,467,0,0,0
17.8,46.79,airline,257,0,0,0
30.28,11.03,online_retail,330,0,0,0
23.65,16.79,airline,310,0,1,0
27.13,26.77,entertainment,518,0,0,0
23.68,5.6,atm,470,1,0,0
27.49,34.66,airline,68,0,1,1
26.83,28.86,hotel,503,0,0,0
2.8,7.17,hotel,422,0,0,0
7.83,33.48,gas_station,314,0,0,0
4.18,57.48,entertainment,467,0,0,0
1726.36,23.1,online_retail,208,0,0,0
26.98,11.58,other,427,0,0,0
3.57,16.1,hotel,617,0,0,0
7.93,7.32,restaurant,264,0,1,0
40.15,32.99,atm,456,0,0,0
67.3,22.04,hotel,360,0,0,0
17.06,23.55,airline,538,0,1,1
16.91,23.53,gas_station,507,0,0,0
15.66,7.89,online_retail,980,0,0,0
17.62,39.92,gas_station,148,0,0,0
7.76,14.68,gas_station,30,0,0,0
1.61,14.19,hotel,108,0,0,0
42.12,2.44,entertainment,433,0,1,0
52.1,5.4,restaurant,522,0,0,0
13.56,78.47,airline,257,1,0,0
9.22,20.28,hotel,296,0,0,0
8.66,7.98,atm,371,0,0,0
21.99,9.63,restaurant,30,0,0,0
62.69,7.7,other,339,0,0,0
31.2,99.49,gas_station,260,0,0,0
12.31,0.28,airline,226,0,0,0
17.2,40.26,other,265,0,0,0
20.0,1.19,atm,172,0,0,0
16.9,2.49,pharmacy,177,1,0,0
53.16,41.28,hotel,298,1,0,0
16.4,148.15,gas_station,399,0,1,0
123.96,58.52,grocery,485,0,0,0
13.91,38.69,grocery,641,0,0,0
3.23,22.81,airline,314,0,0,0
9.82,12.36,other,553,0,0,0
26.59,16.07,other,364,0,0,0
16.84,9.16,atm,680,0,0,0
9.17,52.49,hotel,254,0,0,0
58.34,3.19,grocery,253,0,0,0
7.26,1.31,online_retail,476,0,0,0
14.68,89.12,hotel,313,0,0,0
160.35,32.84,entertainment,79,0,0,0
4.49,24.86,gas_station,688,0,0,0
28.31,36.91,grocery,425,0,0,0
88.72,4.98,pharmacy,30,0,0,0
7.87,32.96,hotel,278,0,0,0
0.89,10.13,other,375,0,0,0
93.37,15.51,entertainment,492,0,0,0
25.83,4.42,atm,145,0,0,0
3.03,38.45,gas_station,766,0,0,0
48.21,9.5,restaurant,348,0,0,0
6.91,6.74,grocery,399,0,0,0
236.95,22.73,other,287,0,0,0
62.53,13.56,entertainment,427,1,0,0
33.68,36.37,grocery,191,0,0,0
27.31,18.34,pharmacy,388,0,0,0
61.35,12.19,pharmacy,411,0,0,0
8.53,2.65,online_retail,260,0,0,0
4.57,11.55,online_retail,359,0,0,0
24.76,29.71,grocery,332,1,0,0
42.37,21.42,gas_station,342,0,0,0
10.46,14.32,pharmacy,297,0,0,0
2.75,1.87,pharmacy,431,0,0,0
9.14,24.49,entertainment,450,0,0,0
5.0,5.61,grocery,341,0,0,0
6.31,33.11,hotel,690,0,0,0
43.86,49.77,gas_station,369,0,0,0
4.45,78.67,other,581,1,0,0
5.07,8.71,gas_station,705,0,0,0
14.21,7.41,grocery,266,0,0,0
14.76,14.74,atm,753,0,0,0
14.69,21.99,online_retail,30,0,0,0
22.09,29.88,entertainment,716,0,0,0
9.89,7.11,airline,255,1,0,0
6.04,8.06,entertainment,452,1,0,0
8.6,45.01,airline,527,1,0,0
23.51,82.5,hotel,403,0,0,0
5.41,96.48,atm,265,0,0,0
61.3,3.52,entertainment,201,0,1,0
215.98,6.66,other,375,0,0,0
9.48,4.68,online_retail,30,0,1,0
27.36,46.61,airline,56,0,0,0
23.4,14.42,restaurant,54,1,0,0
5.43,30.78,other,761,0,0,0
9.22,29.7,airline,607,0,0,0
46.89,24.91,atm,312,0,0,0
5.09,5.78,pharmacy,303,0,0,0
5.93,8.98,restaurant,150,0,0,0
1.21,11.35,airline,441,0,0,0
3.54,34.62,grocery,147,0,0,0
11.99,4.36,pharmacy,402,0,0,0
5.07,7.05,hotel,553,0,0,0
10.14,74.23,other,363,0,0,0
22.17,2.7,restaurant,277,0,0,0
21.66,52.96,atm,459,0,1,1
13.13,19.17,pharmacy,418,0,0,0
1.91,23.59,airline,368,0,0,0
13.79,19.53,pharmacy,336,0,0,0
23.61,11.04,other,691,0,0,0
46.01,12.46,online_retail,340,0,0,0
86.96,24.84,grocery,471,0,0,0
57.29,3.98,grocery,143,0,0,0
84.95,16.39,online_retail,402,0,0,0
15.08,0.14,airline,160,0,0,0
25.19,15.02,gas_station,232,0,0,0
12.61,20.65,restaurant,504,0,0,0
58.23,15.73,other,419,0,0,0
15.45,10.34,entertainment,301,0,0,0
31.54,62.54,other,420,0,0,0
30.91,12.73,grocery,604,0,0,0
201.53,28.31,entertainment,85,0,0,0
8.54,3.36,other,441,0,0,0
59.82,10.69,restaurant,353,0,0,0
238.4,21.47,other,539,0,0,0
25.21,7.02,other,382,0,0,0
370.65,54.18,hotel,30,0,0,0
98.69,38.48,pharmacy,247,0,0,0
33.65,68.5,hotel,83,0,1,0
60.81,106.56,other,478,0,0,0
5.16,6.96,pharmacy,127,1,0,0
2.58,81.15,gas_station,514,1,0,0
45.72,3.38,restaurant,151,0,0,0
22.9,14.37,airline,541,0,0,0
111.94,18.46,airline,541,0,0,0
28.05,10.79,pharmacy,458,0,0,0
21.27,17.59,other,119,0,0,0
17.72,24.94,restaurant,451,1,0,0
62.94,45.74,pharmacy,444,0,0,0
3.94,25.94,other,294,0,0,0
15.13,23.22,grocery,30,0,0,0
82.07,12.89,atm,628,0,0,0
65.87,9.42,restaurant,215,0,0,0
8.44,44.49,airline,359,0,0,0
77.65,7.89,entertainment,717,0,0,0
48.6,22.45,online_retail,91,0,0,0
12.02,16.07,gas_station,255,0,0,0
21.03,6.22,pharmacy,378,0,0,0
22.68,6.86,grocery,344,0,0,0
19.78,28.62,hotel,174,0,0,0
15.16,2.81,restaurant,356,0,0,0
20.12,21.3,restaurant,285,0,0,0
19.07,10.21,pharmacy,712,0,0,0
45.92,7.71,restaurant,313,0,0,0
9.15,5.6,atm,341,0,0,0
6.91,22.25,restaurant,169,0,0,0
8.89,24.11,other,393,1,0,0
18.99,6.08,gas_station,547,1,1,1
17.75,5.78,online_retail,536,0,0,0
19.75,38.92,airline,426,0,0,0
77.71,10.57,grocery,466,1,0,0
1012.19,3.85,grocery,645,0,1,0
24.16,31.4,grocery,30,0,0,0
123.23,38.72,restaurant,381,0,0,0
14.87,11.97,grocery,346,0,1,1
17.21,10.74,online_retail,352,0,0,0
8.06,95.6,atm,291,0,0,0
13.31,5.08,restaurant,232,0,0,0
5.24,22.3,restaurant,190,0,0,0
4.26,112.0,pharmacy,552,0,0,0
50.54,51.52,hotel,568,0,0,0
28.27,16.92,online_retail,105,0,0,0
26.04,20.85,restaurant,402,0,0,0
71.62,10.9,grocery,388,0,0,0
2.45,39.63,gas_station,386,0,0,0
14.1,77.12,grocery,229,0,0,0
989.1,47.49,other,311,0,0,0
3.51,56.52,grocery,226,0,0,0
63.54,0.78,hotel,524,0,0,0
27.73,18.65,other,295,0,0,0
62.31,22.2,atm,125,0,0,0
18.04,67.65,hotel,686,0,0,0
8.16,16.15,gas_station,504,0,0,0
12.72,9.8,hotel,171,0,0,0
9.98,11.31,online_retail,684,0,0,0
4.72,6.98,airline,130,0,0,0
14.53,16.94,online_retail,203,0,0,0
3.09,22.77,atm,293,0,0,0
36.53,22.41,atm,413,0,0,0
35.59,13.58,online_retail,288,0,0,0
29.3,39.65,hotel,199,1,0,0
22.17,8.75,restaurant,488,0,0,0
35.65,26.16,online_retail,538,0,0,0
15.97,40.07,online_retail,30,0,0,0
47.85,3.32,entertainment,616,0,0,0
903.83,6.55,atm,319,0,0,0
4.01,8.33,grocery,314,1,0,0
18.37,10.08,gas_station,687,0,0,0
182.86,46.58,entertainment,296,0,0,0
106.08,7.54,hotel,269,0,0,0
3.18,4.62,online_retail,238,0,0,0
41.36,53.37,other,30,0,0,0
3.05,27.96,grocery,429,0,0,0
3.12,2.01,gas_station,581,0,0,0
18.97,9.57,other,472,0,0,0
12.93,62.87,atm,30,0,0,0
9.36,24.26,online_retail,576,0,0,0
13.0,1.9,gas_station,102,0,0,0
10.34,1.48,online_retail,30,0,0,0
27.37,5.62,atm,248,0,0,0
46.74,43.01,restaurant,30,0,1,1
28.2,0.9,online_retail,486,0,0,0
15.67,17.48,hotel,397,0,0,0
9.4,103.85,other,222,0,1,0
6.76,8.74,grocery,564,0,0,0
3.83,24.62,grocery,737,1,0,0
5.27,6.12,other,221,0,0,0
48.91,4.2,airline,871,1,0,0
13.38,17.39,airline,600,0,0,0
45.83,5.01,atm,399,0,0,0
14.3,37.11,other,483,0,0,0
25.36,13.69,entertainment,203,0,0,0
14.41,34.02,gas_station,382,0,0,0
13.53,2.03,hotel,426,0,0,0
117.65,15.14,entertainment,242,0,0,0
28.86,0.15,online_retail,227,1,0,1
12.87,19.72,gas_station,30,0,0,0
15.77,15.72,hotel,47,0,0,0
10.07,36.33,pharmacy,302,0,0,0
26.35,3.35,atm,544,0,0,0
